"topic","gamma","docUSYear","TopicLabel","Title","Abstract"
9,0.93433734939759,2024,"Student Learning, Reading, and Educational Intervention","Transactional Development of Science and Mathematics Knowledge and Reading Proficiency for Multilingual Students Across Languages of Instruction","This longitudinal study explored the reciprocal relations between students’ domain-specific knowledge (science and mathematics) and reading proficiency from kindergarten to Grade 5. We compared these relational trajectories across both domains in the overall sample and examined the domain specificity of these relations within a multilingual subsample with varying language instruction backgrounds. Using latent curve modeling with structured residuals on a nationally representative data set, we identified two key patterns. In the overall sample, higher reading proficiency at kindergarten was associated with greater growth in science and mathematics knowledge, with a particularly pronounced effect in science. The predictive power of science knowledge on reading proficiency strengthened significantly from Grades 2 to 5, while reciprocal relations in mathematics intensified over time. For multilingual students, outcomes varied by the language of instruction. Those receiving English-only instruction showed early correlations between science and mathematics knowledge and reading proficiency; however, initial science and mathematics knowledge did not predict longterm growth in reading proficiency. Conversely, multilingual students who received instruction in their native language showed no immediate correlations at kindergarten. Nonetheless, their early science and mathematics knowledge significantly predicted later growth in reading proficiency. The findings underscore the critical role of native-language instruction in providing an accessible, vital cognitive and linguistic foundation that supports deeper domain knowledge building, highlighting the enduring benefits of native-language scaffolding. © 2024 American Psychological Association"
9,0.929761904761905,2020,"Student Learning, Reading, and Educational Intervention","Keys to the Gate? Equal Sign Knowledge at Second Grade Predicts Fourth-Grade Algebra Competence","Algebraic competence is a major determinant of college access and career prospects, and equal sign knowledge is taken to be foundational to algebra knowledge. However, few studies have documented a causal effect of early equal sign knowledge on later algebra skill. This study assessed whether second-grade students’ equal sign knowledge prospectively predicts their fourth-grade algebra knowledge, when controlling for demographic and individual difference factors. Children (N = 177; M<inf>age</inf> = 7.61) were assessed on a battery of tests in Grade 2 and on algebraic knowledge in Grade 4. Second-grade equal sign knowledge was a powerful predictor of these algebraic skills. Findings are discussed in terms of the importance of foregrounding equal sign knowledge to promote effective pedagogy and educational equity. © 2018 Society for Research in Child Development"
9,0.928260869565217,2016,"Student Learning, Reading, and Educational Intervention","Fadeout in an early mathematics intervention: Constraining content or preexisting differences?","A robust finding across research on early childhood educational interventions is that the treatment effect diminishes over time, with children not receiving the intervention eventually catching up to children who did. One popular explanation for fadeout of early mathematics interventions is that elementary school teachers may not teach the kind of advanced content that children are prepared for after receiving the intervention, so lower-achieving children in the control groups of early mathematics interventions catch up to the higherachieving children in the treatment groups. An alternative explanation is that persistent individual differences in children's long-term mathematical development result more from relatively stable preexisting differences in their skills and environments than from the direct effects of previous knowledge on later knowledge. We tested these 2 hypotheses using data from an effective preschool mathematics intervention previously known to show a diminishing treatment effect over time. We compared the intervention group to a matched subset of the control group with a similar mean and variance of scores at the end of treatment. We then tested the relative contributions of factors that similarly constrain learning in children from treatment and control groups with the same level of posttreatment achievement and preexisting differences between these 2 groups to the fadeout of the treatment effect over time. We found approximately 72% of the fadeout effect to be attributable to preexisting differences between children in treatment and control groups with the same level of achievement at posttest. These differences were fully statistically attenuated by children's prior academic achievement. © 2016 American Psychological Association."
9,0.926351351351351,2018,"Student Learning, Reading, and Educational Intervention","The type of writing instruction and practice matters: The direct and indirect effects of writing instruction and student practice on reading achievement","Previous research has demonstrated that writing instruction can support reading achievement (Graham & Hebert, 2011); however much of this work involved carefully designed interventions. In this study, we evaluated a conceptual framework of the direct and indirect effects of typical writing instruction and student writing practice on reading achievement in first grade. Fall reading, vocabulary, and writing data were collected from 391 students, and classroom writing instruction and student writing practice were observed in 50 classrooms. The effects of writing instruction on spring reading achievement were evaluated using a 2-level, fixed effects structural equation model. In a multiple mediator model, the total indirect effect of composing writing instruction through student writing practice on spring reading achievement was positive and statistically significant (β = .17, p = .029), with a modest effect of composing writing instruction mediated by generative writing practice (β = .15, p = .024). The final model explained 86% and 59% of the variability in spring reading achievement at the student and classroom levels, respectively. These results suggest that generative writing practice mediates the relationship between composing instruction and spring reading achievement. The results also highlight some potentially positive effects of typical writing instruction and student writing practice after controlling for reading instruction and fall reading achievement. © 2018 American Psychological Association."
9,0.925471698113208,2017,"Student Learning, Reading, and Educational Intervention","Why do early mathematics skills predict later reading? The role of mathematical language","A growing body of evidence indicates that the development of mathematics and literacy skills is highly related. The importance of literacy skills-specifically language-for mathematics development has been well rationalized. However, despite several prominent studies indicating that mathematics skills are highly predictive of literacy development, the reason for this relation is not well understood. The purpose of this study was to identify how and why early mathematics is predictive of early literacy development. Participants included 125 preschool children 3-5 years old (M = 4 years 3 months). Participants were assessed on mathematics, literacy, and cognitive measures in both the fall and spring of their preschool year. Mediation analyses indicated that the relation between early mathematics and literacy skills is mediated by children's mathematical language skills. These findings suggest that, in prior research identifying mathematical performance as a significant predictor of later literacy skills, mathematical performance may have acted only as a proxy measure for more complex language skills such as those assessed on a mathematical language measure. © 2017 American Psychological Association."
9,0.925,2021,"Student Learning, Reading, and Educational Intervention","Effects of Digital Learning Skill Training on the Academic Performance of Undergraduates in Science and Mathematics","Many science, engineering, technology, and math (STEM) majors fail to complete their degrees, and those who leave report they lack learning skills required for STEM coursework. In 2 studies, we examined the effects on students’ exam performances when they were assigned to complete a brief digital learning skills training program we embedded into their course site on the university learning management system for their large lecture science and math courses. Study 1 examined whether delivering brief trainings that teach learning skills to students directly within their STEM course site during the first weeks of class would encourage undergraduate science learners to adopt effective learning behaviors and improve their achievement on exams. Additional analyses examined benefits to a group underrepresented in the STEM workforce: first-generation college students. Students who spent time completing training made greater use of resources supporting planning, monitoring, and cognitive strategy use and outperformed students in the control group on initial and final exams. Study 2 examined whether the same, domain-general learning skill training could produce effects when placed in a college algebra course. Random assignment to treatment and control was conducted early in the second course unit. Those in the skill training condition outperformed a control group who solved additional algebra problems on the next 2 unit exams. Across studies, effects of training were similar for first-generation and continuing generation students. However, the effects obtained often improved the exam scores of first-generation students from below to above the minimum score which requires course reenrollment and delays STEM degree completion © 2020 American Psychological Association"
9,0.923754789272031,2021,"Student Learning, Reading, and Educational Intervention","Improving reading comprehension, science domain knowledge, and reading engagement through a first-grade content literacy intervention.","This study investigated the effectiveness of the Model of Reading Engagement (MORE), a content literacy intervention, on first graders’ science domain knowledge, reading engagement, and reading comprehension. The MORE intervention emphasizes the role of domain knowledge and reading engagement in supporting reading comprehension. MORE lessons included a 10-day thematic unit that provided a framework for students to connect new learning to a meaningful schema (i.e., Arctic animal survival) and to pursue mastery goals for acquiring domain knowledge. A total of 38 first-grade classrooms (N = 674 students) within 10 elementary schools were randomly assigned to (a) MORE at school (MS), (b) MORE at home, (MS-H), in which the MS condition included at-home reading, or (c) typical instruction. Since there were minimal differences in procedures between the MS and MS-H conditions, the main analyses combined the two treatment groups. Findings from hierarchical linear models revealed that the MORE intervention had a positive and significant effect on science domain knowledge, as measured by vocabulary knowledge depth (effect size [ES] =.30), listening comprehension (ES =.40), and argumentative writing (ES =.24). The MORE intervention effects on reading engagement as measured by situational interest, reading motivation, and task orientations were not statistically significant. However, the intervention had a significant, positive effect on a distal measure of reading comprehension (ES =.11), and there was no evidence of Treatment × Aptitude interaction effects. Content literacy can facilitate first graders’ acquisition of science domain knowledge and reading comprehension without contributing to Matthew effects. (PsycInfo Database Record (c) 2021 APA, all rights reserved) Educational Impact and Implications Statement—In the present study, classroom teachers taught first-grade children about science knowledge while they conducted literacy instruction. Grounding literacy instruction in science content is called content literacy instruction. The aim of content literacy instruction is to help young children acquire conceptually related vocabulary while learning science (and history) content. Results indicate that content literacy instruction can improve first graders’ science domain knowledge and reading comprehension outcomes. Furthermore, there were no negative or adverse effects on first graders’ reading engagement or basic literacy skills. The study suggests that content literacy instruction can improve the rigor, quality, and effectiveness of whole class literacy instruction in the early elementary grades. (PsycInfo Database Record (c) 2021 APA, all rights reserved) © 2020 American Psychological Association"
9,0.921,2020,"Student Learning, Reading, and Educational Intervention","English Reading Growth in Spanish-Speaking Bilingual Students: Moderating Effect of English Proficiency on Cross-Linguistic Influence","This study examined the extent to which kindergarten Spanish reading affected English reading growth trajectories through fourth grade among nationally representative Spanish-speaking bilingual students (N = 312) in the United States and whether the association varied by students' English oral proficiency. Multilevel growth curve analyses revealed that stronger early Spanish reading was related to greater English reading growth. Within the stronger Spanish reading group, students with lower English oral proficiency initially began behind their counterparts but caught up with and surpassed them later. Within the weaker Spanish reading group, the difference between lower and higher English oral proficiency groups increased over time. Findings suggest that initially well-developed Spanish reading competence plays a greater role in English reading development than English oral proficiency. © 2019 Society for Research in Child Development"
9,0.919594594594595,2020,"Student Learning, Reading, and Educational Intervention","Can a Brief, Digital Skill Training Intervention Help Undergraduates “Learn to Learn” and Improve Their STEM Achievement?","Students who drop out of their science, technology, engineering, and math (STEM) majors commonly report that they lack skills critical to STEM learning and career pursuits. Many training programs exist to develop students’ learning skills and they typically achieve small to medium effects on behaviors and performance. However, these programs require large investments of students’ and instructors’ time and effort, which limits their applicability to large lecture course formats commonly employed in early undergraduate STEM coursework. This study examined whether brief, digital training modules designed to help students apply learning strategies and self-regulated learning principles effectively in their STEM courses can impact students’ behaviors and performance in a large biology lecture course. Results indicate that a 2-hr Science of Learning to Learn training had significant effects on students’ use of resources for planning, monitoring, and strategy use, and improved scores on quizzes and exams. These findings indicate that a brief, self-guided, online training can increase desirable learning behaviors and improve STEM performance with minimal cost to learners or instructors. Implications for future design of interventions and their provision to students in need of support are discussed. © 2019 American Psychological Association"
9,0.919289340101523,2021,"Student Learning, Reading, and Educational Intervention","The effects of historical reading and writing strategy instruction with fourth- through sixth-grade students.","In this quasi-experimental study, 608 fourth-, fifth-, and sixth-grade students explored 5 historical investigations. In the experimental condition, teachers used a cognitive apprenticeship model to teach students historical reading and writing strategies. Comparison teachers used the same materials to deliver a business-as-usual form of instruction. Random assignment was at the individual level for fourth and fifth graders and at the classroom level for sixth graders. After controlling for gender, ethnicity, and pretest scores, the findings indicated that experimental students outperformed their peers in control classrooms on measures of essay length (ES = 0.25), holistic writing quality (ES = 0.59), and argumentative historical writing (ES = 0.67). Differences in students’ argumentative historical writing remained after six weeks (ES = 0.71). Finally, students with disabilities as well as those who did not meet annual reading proficiency benchmarks on state-administered assessments all benefited from experimental instruction. These results suggest that with appropriate supports and the opportunity to engage in meaningful historical content, students in fourth through sixth grade can analyze primary and secondary source documents and write evidence-based historical arguments. (PsycInfo Database Record (c) 2021 APA, all rights reserved) Educational Impact and Implications Statement—The authors investigated the effects of teaching fourth-, fifth-, and sixth-grade students (N = 608) historical reading and writing strategies, using a cognitive apprenticeship model of instruction, on their general and argumentative historical writing. The 5-week intervention yielded positive effects on the length, holistic quality, and argumentative historical writing of fourth through sixth graders. However, students with stronger incoming reading proficiency generally benefitted more from experimental instruction. The positive effect in students’ argumentative historical writing was still evident six weeks after instruction ended. This study has implications for teaching historical literacies to students in upper elementary and beginning middle-level classrooms. (PsycInfo Database Record (c) 2021 APA, all rights reserved) © 2020 American Psychological Association"
9,0.918045112781955,2019,"Student Learning, Reading, and Educational Intervention","The lure of seductive details during lecture learning","Research demonstrates that seductive details negatively impact learning from instructional materials such as textbooks and learning modules. Yet, anecdotally, teachers and students consider seductive details an enhancement to classroom lectures. We examined this apparent disconnect by exploring the impact of seductive details in mathematics lecture learning as a function of prior knowledge across 2 affective contexts: low-stakes learning and high-stakes learning. Undergraduate students viewed a video lecture on matrix algebra with or without seductive details either in a low-stakes or high-stakes learning environment. The high stakes were designed to mimic common classroom accountability for learning and were removed prior to the final test. On the final test, seductive details were generally detrimental in the low-stakes, but not high-stakes, learning environment. However, this effect was moderated by students' prior knowledge. Students with higher prior knowledge were not impacted by seductive details in either high- or low-stakes learning environments. In contrast, students with lower prior knowledge-those most in need of pedagogical assistance-learned more when seductive details were included in a high-stakes lecture environment. These results suggest that seductive details may not be as detrimental as previously concluded, and may even be beneficial in an incentivized learning environment for students who have the most to learn. © 2018 American Psychological Association."
9,0.908403361344538,2020,"Student Learning, Reading, and Educational Intervention","Persistence and convergence: The end of kindergarten outcomes of pre-K graduates and their nonattending peers.","The present investigation examined the benefits of pre-K through the end of kindergarten for children from low-income homes who lived in a large and diverse county (n = 2,581) as well as factors associated with a reduction in benefits during the kindergarten year. Results revealed that pre-K graduates outperformed nonattenders in the areas of achievement and executive functioning skills at the end of kindergarten, and also that the benefits of pre-K at the start of the year diminished by a little more than half. This convergence between groups’ performance was largest for more constrained skills, such as letter-word identification, and was attributed to the fact that nonattenders made greater gains in kindergarten as compared with graduates of pre-K. Importantly, convergence in the groups’ performance in kindergarten was not attributed to pre-K children’s classroom experiences in kindergarten. Convergence was, however, attributable to preexisting individual differences, and there was support for the notion that even though children’s skills are susceptible to improvement as a result of pre-K, their longer-term outcomes are likely to be impacted by factors that are outside the scope of early schooling. (PsycInfo Database Record (c) 2020 APA, all rights reserved) © 2020 American Psychological Association"
9,0.904807692307692,2017,"Student Learning, Reading, and Educational Intervention","Effects of a year long supplemental reading intervention for students with reading difficulties in fourth grade","Research examining effective reading interventions for students with reading difficulties in the upper elementary grades is limited relative to the information available for the early elementary grades. In the current study, we examined the effects of a multicomponent reading intervention for students with reading comprehension difficulties. We used a partially nested analysis with latent variables to adequately match the design of the study and provide the necessary precision of intervention effects. We examined the effects of the intervention on students' latent word reading, latent vocabulary, and latent reading comprehension. In addition, we examined whether these effects differed for students of varying levels of reading or English language proficiency. Findings indicated the treatment significantly outperformed the comparison on reading comprehension (Effect Size = 0.38), but no overall group differences were noted on word reading or vocabulary. Students' initial word reading scores moderated this effect. Reading comprehension effects were similar for English learner and non-English learner students. © 2017 American Psychological Association."
9,0.904794520547945,2020,"Student Learning, Reading, and Educational Intervention","Improving fraction understanding in sixth graders with mathematics difficulties: Effects of a number line approach combined with cognitive learning strategies","The effectiveness of an experimental middle school fraction intervention was evaluated. The intervention was centered on the number line and incorporated key principles from the science of learning. Sixth graders (N = 51) who struggled with fraction concepts were randomly assigned at the student level to the experimental intervention (n = 28) or to a business-as-usual control who received their school's intervention (n = 23). The experimental intervention occurred over 6 weeks (27 lessons). Fraction number line estimation, magnitude comparisons, concepts, and arithmetic were assessed at pretest, posttest, and delayed posttest. The experimental group demonstrated significantly more learning than the control group from pretest to posttest, with meaningful effect sizes on measures of fraction concepts (g = 1.09), number line estimation as measured by percent absolute error (g =-.85), and magnitude comparisons (g =.82). These improvements held at delayed posttest 7 weeks later. Exploratory analyses showed a significant interaction between classroom attentive behavior and intervention group on fraction concepts at posttest, suggesting a buffering effect of the experimental intervention on the normally negative impact of low attentive behavior on learning. A number line-centered approach to teaching fractions that also incorporates research-based learning strategies helps struggling learners to make durable gains in their conceptual understanding of fractions. © 2019 American Psychological Association."
9,0.904301075268817,2016,"Student Learning, Reading, and Educational Intervention","Variation in impacts of tulsa pre-K on cognitive development in kindergarten: The role of instructional support","Public prekindergarten (pre-K) programs have been a recent focus of policy and research attention, in part because of their empirically documented, positive short-term impacts on child cognitive development and school readiness. However, no studies have explored factors that might explain variation across schools in public pre-K impacts. The current study examines the Tulsa Public School pre-K program's impacts on children's letter-word identification, spelling, and applied problem-solving skills at kindergarten entry. Findings reveal substantial across-school variation in treatment impacts, associated with variation in instructional support. Results are robust to sensitivity checks and are discussed alongside implications for policy and future research. © 2016 American Psychological Association."
9,0.903731343283582,2019,"Student Learning, Reading, and Educational Intervention","Examining developmental relations between core academic language skills and reading comprehension for English learners and their peers","Although many adolescents struggle to comprehend text, the school-relevant language skills, which might contribute to variation in reading comprehension ability during this developmental period, remain understudied. To expand the research base, this study examines the concurrent development of academic language skills and reading comprehension in a sample of emergent bilinguals (EBs) and their English proficient (EP) peers (n = 573) followed over two academic years, from Grade six to seven. Parallel process latent growth modeling results reveal that academic language and reading comprehension skills develop concurrently, with growth rates in Core Academic Language Skills (CALS) positively associated with growth rates in reading comprehension. Furthermore, initial levels of CALS predicted rates of growth in reading comprehension. We also find that EBs, who are by definition in the process of acquiring English, begin Grade six with CALS that are far below their peers, but develop these skills at similar rates as their EP classmates. Results reveal the potential for CALS-focused instruction for improving adolescent learners' reading comprehension development, and highlight the particular relevance of supporting CALS for EBs, who are tasked with acquiring the language of print at the same time as they are acquiring other registers of English. © 2018 American Psychological Association."
9,0.901111111111111,2020,"Student Learning, Reading, and Educational Intervention","Prevention: Necessary But Insufficient? A 2-Year Follow-Up of an Effective First-Grade Mathematics Intervention","We present first-grade, second-grade, and third-grade impacts for a first-grade intervention targeting the conceptual and procedural bases that support arithmetic. At-risk students (average age at pretest = 6.5) were randomly assigned to three conditions: a control group (n = 224) and two variants of the intervention (same conceptual instruction but different forms of practice: speeded [n = 211] vs. nonspeeded [n = 204]). Impacts on all first-grade content outcomes were significant and positive, but no follow-up impacts were significant. Many intervention children achieved average mathematics achievement at the end of third grade, and prior math and reading assessment performance predicted which students will require sustained intervention. Finally, projecting impacts 2 years later based on nonexperimental estimates of effects of first-grade math skills overestimates long-term intervention effects. © 2018 Society for Research in Child Development"
9,0.900588235294118,2024,"Student Learning, Reading, and Educational Intervention","Writing Fluency: Its Relations With Language, Cognitive, and Transcription Skills, and Writing Quality Using Longitudinal Data From Kindergarten to Grade 2","Theoretical models hold that written products (e.g., quality of written composition) are the outcome of the writing process (e.g., translation, transcription, revision) and skills and knowledge on which the writing process draws (e.g., language, transcription, cognitive skills). In the present study, we examined the relations among writing quality; the writing production process measured by writing fluency; and language, cognitive, and transcription skills, using longitudinal data from English-speaking beginning writers who were followed from kindergarten to Grade 2 (N= 261). Children’s working memory, attentional control, spelling, handwriting fluency, vocabulary, grammatical knowledge, and writing quality were measured in kindergarten, Grade 1, and Grade 2.Writing fluency was measured in Grade 2 in two ways, using a process-based measure, writing burst length (chunks of text produced between pauses during writing), and a product-based measure, the number of words produced per total writing time. Results from structural equation modeling showed that Grade 2 writing fluency was moderately related to Grade 2 writing quality (.40) and completely mediated the relations of Grade 1 spelling and handwriting fluency skills to Grade 2 writing quality. In contrast, Grade 1 vocabulary was directly related to Grade 2 writing quality over and above Grade 2 writing fluency. Kindergarten working memory was indirectly related to Grade 2 writing fluency via Grade 1 spelling skill. These findings indicate that thewriting production process measured by writing fluencymediates the relations of transcription skills to writing quality, and executive function is indirectly related to writing fluency via transcription skills for beginning writers. © 2024 American Psychological Association"
9,0.900555555555556,2024,"Student Learning, Reading, and Educational Intervention","Time to Transfer: Long-Term Effects of a Sustained and Spiraled Content Literacy Intervention in the Elementary Grades","We investigated the effectiveness of a sustained and spiraled content literacy intervention that emphasizes building domain and topic knowledge schemas and vocabulary for elementary-grade students. The model of reading engagement intervention underscores thematic lessons that provide an intellectual structure for helping students connect new learning to a general schema in Grade 1 (animal survival), Grade 2 (scientific investigation of past events like dinosaur mass extinctions), and Grade 3 (scientific investigation of living systems). A total of 30 elementary schools (N = 2,870 students) were randomized to a treatment or control condition. In the treatment condition (i.e., full spiral curriculum), students participated in content literacy lessons from Grades 1 to 3 during the school year and wide reading of thematically related informational texts in the summer following Grades 1 and 2. In the control condition (i.e., partial spiral curriculum), students participated in lessons in only Grade 3. The Grade 3 lessons for both conditions were implemented online during the COVID-19 pandemic school year. Results reveal that treatment students outperformed control students on science vocabulary knowledge across all three grades. Furthermore, intent-to-treat analyses revealed positive transfer effects on Grade 3 science reading (ES =.14), domain-general reading comprehension (ES =.11), and mathematics achievement (ES =.12). Treatment impacts were sustained at 14-month follow-up on Grade 4 reading comprehension (ES =.12) and mathematics achievement (ES =.16). Findings indicate that a content literacy intervention that spirals topics and vocabulary across grades can improve students’ long-term academic achievement outcomes. © 2024 The Author(s)"
9,0.9,2018,"Student Learning, Reading, and Educational Intervention","Improving performance and retention in introductory biology with a utility-value intervention","One way to encourage performance and persistence in STEM fields is to have students write about the utility value (UV) or personal relevance of course topics to their life. This intervention has been shown to increase engagement and performance in introductory courses. However, questions remain about the longevity of the effects and how best to implement the intervention in terms of dosage and timing. We tested a UV intervention in the first semester of a 2-semester introductory biology sequence. For each of 3 units across the semester, students (N = 577) were randomly assigned to receive either a UV writing assignment, in which they explained why course material was useful to them personally, or a control assignment, in which they summarized course material. This fully crossed design tested the effect of UV dosage level (0, 1, 2, or 3 UV assignments) as well as the effect of timing (e.g., UV first, control first). We found that students exposed to any dosage of UV earned higher grades in the course, were more likely to enroll in the second course of the biology sequence, and were less likely to abandon their STEM major than students who did not receive any UV assignments. In terms of timing, students with a history of poor performance benefitted from writing a UV essay in the beginning of the semester, whereas higherperforming students benefitted from a UV essay at the end of the semester. Recommendations for practice are discussed. © 2017 American Psychological Association."
9,0.899152542372881,2022,"Student Learning, Reading, and Educational Intervention","From Here to There! A Dynamic Algebraic Notation System Improves Understanding of Equivalence in Middle-School Students","Understanding equivalence is fundamental to STEM disciplines, yet misunderstandings and misconceptions inhibit students from fully appreciating or leveraging the concept. Using the game-based algebraic notation system, From Here to There! (FH2T), students explore ideas of equivalence by dynamically transforming expressions or equations among mathematically equivalent states. In the fall of 2019, 475 middle-school students participated in a randomized control trial where they worked in either FH2T or online problem sets with hints and feedback in ASSISTments over four 30-min sessions during their math class. We found that (a) students in both conditions improved their understanding of mathematical equivalence from pretest to posttest, (b) students in the FH2T condition performed better on posttest compared to students in the problem set condition, and (c) the condition effect was comparable between students with high versus low prior knowledge. Together, the findings suggest that FH2T is an effective intervention for improving middle-school students’ understanding of mathematical equivalence. The implications for research and practice on the usefulness of digital environments in mathematics education are discussed. © 2021 American Psychological Association"
9,0.898192771084337,2025,"Student Learning, Reading, and Educational Intervention","Conducting a National Expansion of a Text-Based Argument Writing Intervention for Secondary Students Using a Cognitive Strategies Approach","In this study, we report findings from a multisite cluster randomized controlled trial designed to replicate and scale up an existing successful professional development program that uses a cognitive strategies approach to text-based argument writing. The Pathway to Academic Success Project worked with partner districts recruited by eight sites affiliated with the National Writing Project in seven states. Informed by a wide body of research on the efficacy of cognitive strategy instruction, the intervention aimed to help culturally and linguistically diverse students in low-socioeconomic status, high needs middle and high schools to improve their argument writing. The study sample includes 4,136 students (n =2,232 treatment; n=1,904 control) in Grades 7–11 in the classes of 174 teachers (n= 86 treatment; n= 88 control) in 46 schools. Treatment teachers participated in 28 hr of training and learned how to apply cognitive strategies to help students understand, interpret, and write argument essays about complex texts. Despite disruptions to program implementation during the pandemic, multilevel models revealed that the intervention had a significant positive effect on student writing quality (d= 0.13), content (d= 0.12), structure (d=0.14), stance (d =0.12), conventions (d= 0.11), and productivity (d= 0.23). The intervention did not have differential impacts on students’ writing quality for demographic subgroups, underscoring the intervention’s potential to provide equitable learning opportunities for all participants. © (2025), American Psychological Association"
10,0.96578947368421,2021,"Personality Traits, Attitudes, and Individual Differences","Preregistered Replication of “Feeling Superior Is a Bipartisan Issue: Extremity (Not Direction) of Political Views Predicts Perceived Belief Superiority”","There is currently a debate in political psychology about whether dogmatism and belief superiority are symmetric or asymmetric across the ideological spectrum. Toner, Leary, Asher, and Jongman-Sereno (2013) found that dogmatism was higher among conservatives than liberals, but both conservatives and liberals with extreme attitudes reported higher perceived superiority of beliefs. In the current study, we conducted a preregistered direct and conceptual replication of this previous research using a large nationally representative sample. Consistent with Toner et al.’s findings, our results showed that conservatives had higher dogmatism scores than liberals, whereas both conservative and liberal extreme attitudes were associated with higher belief superiority compared with more moderate attitudes. As in their study, we also found that whether conservative or liberal attitudes were associated with higher belief superiority was topic dependent. Contrasting Toner et al.’s findings, our results also showed that ideologically extreme individuals had higher dogmatism. We discuss implications of these results for theoretical debates in political psychology. © The Author(s) 2021."
10,0.955454545454545,2016,"Personality Traits, Attitudes, and Individual Differences","To Live Among Like-Minded Others: Exploring the Links Between Person-City Personality Fit and Self-Esteem","Does it matter if your personality fits in with the personalities of the people where you live? The present study explored the links between person-city personality fit and self-esteem. Using data from 543,934 residents of 860 U.S. cities, we examined the extent to which the fit between individuals’ Big Five personality traits and the Big Five traits of the city where they live (i.e., the prevalent traits of the city’s inhabitants) predicts individuals’ self-esteem. To provide a benchmark for these effects, we also estimated the degree to which the fit between person and city religiosity predicts individuals’ self-esteem. The results provided a nuanced picture of the effects of person-city personality fit on self-esteem: We found significant but small effects of fit on self-esteem only for openness, agreeableness, and conscientiousness, rather than effects for all Big Five traits. Similar results and effect sizes were observed for religiosity. We conclude with a discussion of the relevance and limitations of this study. © The Author(s) 2016."
10,0.923300970873786,2018,"Personality Traits, Attitudes, and Individual Differences","Hong Kong Liberals Are WEIRD: Analytic Thought Increases Support for Liberal Policies","This study tests whether liberals and conservatives within the same society think as if they were from different cultures. I tested this by measuring the cultural thought style of social liberals and conservatives in Hong Kong (Study 1). Liberals tended to think more analytically (more “WEIRD”), and conservatives tended to think more holistically (more common in East Asia). In Study 2, I trained people to think analytically or holistically before they read articles on political issues. Analytic thought caused people to form more liberal opinions, and holistic thought caused people to form more conservative opinions. The thought training affected participants’ responses to a social issue, but not an economic issue or whether they identified as liberal or conservative. This study replicates a previous U.S. finding in an East Asian culture and a different political environment, suggesting that the link between politics and thought style extends beyond the United States. © 2018, © 2018 by the Society for Personality and Social Psychology, Inc."
10,0.907476635514019,2025,"Personality Traits, Attitudes, and Individual Differences","Intraindividual Changes in Political Identity Strength (But Not Direction) Are Associated With Political Animosity in the United States and the Netherlands","We test if within-person changes in political identities are associated with within-person changes in political animosity in two longitudinal studies (United States N = 552, Waves = 26; Netherlands N = 1,670, Waves = 12). Typical studies examine cross-sectional associations without assessing within-person change. Our work provides a stronger test of the relationship. We find that within-person changes in the strength of people’s ideological and partisan identities are associated with increased political animosity. We found no such associations with within-person changes in identity direction. These patterns were robust to covariates and emerged in both studies. In addition to these average effects, we found substantial heterogeneity across participants in the associations among identity strength, identity direction, and political animosity. We did not find robust and replicable moderators for this heterogeneity. These findings suggest that identity strength (but not identity direction) is a key, if heterogenous, factor in changes in political animosity. © 2023 by the Society for Personality and Social Psychology, Inc."
10,0.899074074074074,2018,"Personality Traits, Attitudes, and Individual Differences","The Description of Situations: Towards replicable domains of psychological situation characteristics","Using the most comprehensive lexical approach with English adjectives to date, Parrigon et al. (2017) found 7 major dimensions of psychological situation characteristics (CAPTION: Complexity, Adversity, Positive Valence, Typicality, Importance, humOr, Negative Valence). Researchers using or studying situations may be interested in how well these dimensions empirically overlap with dimensions from other taxonomies, such as the DIAMONDS (Duty, Intellect, Adversity, Mating, pOsitivity, Negativity, Deception, Sociality). This comment highlights empirical and theoretical convergences between CAPTION and DIAMONDS scales, yielding evidence for 5 replicable dimensions. In general, average convergent correlations were substantial (.47-.69), much larger than discriminant ones (.18-.30), and as high as or higher than those typically found for Big Five scales. We highlight the opportunity to integrate different situation characteristics taxonomies and conclude with the plea for large-scale, cross-cultural research that can further expand our knowledge on the structures of situation characteristics. © 2018 American Psychological Association."
10,0.864814814814815,2018,"Personality Traits, Attitudes, and Individual Differences","The incremental validity of average state self-reports over global self-reports of personality","Personality traits are most often assessed using global self-reports of one's general patterns of thoughts, feelings, and behavior. However, recent theories have challenged the idea that global self-reports are the best way to assess traits. Whole Trait Theory postulates that repeated measures of a person's self-reported personality states (i.e., the average of many state self-reports) can be an alternative and potentially superior way of measuring a person's trait level (Fleeson & Jayawickreme, 2015). Our goal is to examine the validity of average state self-reports of personality for measuring between-person differences in what people are typically like. In order to validate average states as a measure of personality, we examine whether they are incrementally valid in predicting informant reports above and beyond global selfreports. In 2 samples, we find that average state self-reports tend to correlate with informant reports, although this relationship is weaker than the relationship between global self-reports and informant reports. Further, using structural equation modeling, we find that average state self-reports do not significantly predict informant reports independently of global self-reports. Our results suggest that average state self-reports may not contain information about between-person differences in personality traits beyond what is captured by global self-reports, and that average state self-reports may contain more self-bias than is commonly believed. We discuss the implications of these findings for research on daily manifestations of personality and the accuracy of self-reports. © 2017 American Psychological Association."
